avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,vpd_kpa,total_npk_ppm,ph_deviation,region_Zone_B_West,region_Zone_C_South,region_Zone_D_East,crop_type_Soybean,crop_type_Sugarcane,crop_type_Tomato,crop_type_Wheat,growth_stage_Fruiting,growth_stage_Maturation,growth_stage_Vegetative
28.28,76.08,74.27,6.01,87.38,27.42,175.48,0.566,64.7,0.919,290.28,0.9900000000000002,False,False,True,False,False,False,False,False,True,False
23.23,72.77,45.83,6.73,120.27,49.86,198.46,0.541,51.0,0.776,368.59000000000003,0.2699999999999996,False,False,True,False,False,False,True,False,False,True
34.98,76.01,41.05,6.89,159.45,0.05,133.49,0.412,52.3,1.347,292.99,0.11000000000000032,False,True,False,False,False,False,False,False,False,True
25.76,42.48,44.95,7.9,122.53,70.38,250.86,0.459,44.4,1.906,443.77,0.9000000000000004,False,True,False,False,False,False,True,False,False,False
40.04,71.06,35.69,7.49,94.51,50.56,145.59,0.343,76.8,2.139,290.65999999999997,0.4900000000000002,True,False,False,False,False,False,True,False,False,False
26.24,94.64,20.76,5.91,160.77,24.19,224.08,0.351,82.1,0.183,409.04,1.0899999999999999,True,False,False,True,False,False,False,False,False,True
29.85,76.72,52.78,6.56,137.26,18.19,192.19,0.459,50.7,0.979,347.64,0.4400000000000004,False,True,False,False,False,False,True,False,False,False
24.66,57.18,32.58,6.51,146.52,46.99,199.59,0.499,41.9,1.329,393.1,0.4900000000000002,False,True,False,False,False,False,False,False,False,False
26.98,57.37,31.18,6.52,124.05,60.39,223.09,0.479,57.5,1.518,407.53,0.4800000000000004,False,True,False,False,True,False,False,False,True,False
24.54,68.5,35.56,6.48,181.22,63.48,215.63,0.475,46.4,0.971,460.33,0.5199999999999996,False,True,False,False,False,False,False,False,False,False
45.05,56.96,53.25,6.66,142.57,42.76,196.83,0.477,60.2,4.135,382.15999999999997,0.33999999999999986,False,False,False,False,False,True,False,False,False,True
23.33,56.53,43.41,5.98,160.77,44.02,170.38,0.515,43.3,1.246,375.17,1.0199999999999996,False,False,True,False,False,False,True,True,False,False
25.16,55.07,40.59,5.93,60.37,14.34,154.99,0.383,42.7,1.437,229.7,1.0700000000000003,False,True,False,False,False,True,False,False,False,False
26.67,85.63,38.89,6.85,102.24,45.3,229.27,0.45,55.4,0.502,376.81,0.15000000000000036,True,False,False,False,False,False,True,False,True,False
30.75,60.75,67.62,5.94,112.3,40.61,128.03,0.528,50.7,1.738,280.94,1.0599999999999996,False,True,False,False,True,False,False,False,False,False
27.47,75.15,38.42,7.06,144.34,54.99,208.71,0.6,56.6,0.911,408.04,0.05999999999999961,False,True,False,False,False,True,False,True,False,False
19.61,60.87,33.54,8.16,119.76,46.86,174.22,0.345,57.1,0.893,340.84000000000003,1.1600000000000001,False,False,True,False,False,False,True,False,True,False
35.52,47.29,32.84,6.93,136.8,44.49,138.49,0.482,40.2,3.05,319.78000000000003,0.07000000000000028,True,False,False,False,False,False,True,False,False,False
36.04,68.2,53.18,7.03,116.29,58.21,263.97,0.532,70.9,1.893,438.47,0.03000000000000025,False,False,True,False,False,False,True,True,False,False
36.68,55.4,50.28,6.73,94.47,65.75,173.33,0.455,69.9,2.75,333.55,0.2699999999999996,False,False,True,False,False,False,True,False,False,True
28.63,52.23,33.02,6.36,127.49,35.7,177.3,0.439,47.6,1.873,340.49,0.6399999999999997,False,False,False,True,False,False,False,False,False,False
26.04,56.46,38.45,7.24,109.66,65.71,200.55,0.422,54.2,1.467,375.92,0.2400000000000002,False,True,False,False,False,False,True,False,False,True
26.51,65.09,22.31,6.08,96.22,54.8,85.59,0.138,38.9,1.209,236.60999999999999,0.9199999999999999,False,False,False,False,False,False,False,False,False,False
28.22,68.96,44.66,6.85,127.73,55.1,211.88,0.351,69.1,1.188,394.71000000000004,0.15000000000000036,False,True,False,False,False,False,False,True,False,False
40.89,74.66,26.99,6.63,118.39,44.39,206.12,0.271,74.6,1.959,368.9,0.3700000000000001,False,False,False,False,False,False,True,True,False,False
29.73,69.55,60.66,6.95,156.11,70.73,195.54,0.464,53.4,1.272,422.38,0.04999999999999982,False,False,True,False,True,False,False,True,False,False
24.5,74.36,44.65,6.37,110.92,77.22,208.43,0.523,46.4,0.788,396.57,0.6299999999999999,False,True,False,False,False,True,False,False,False,True
32.13,74.23,63.34,6.82,128.66,79.67,173.29,0.497,60.0,1.234,381.62,0.17999999999999972,False,False,False,False,True,False,False,False,True,False
24.39,44.75,80.84,6.79,110.39,53.47,194.53,0.658,28.4,1.688,358.39,0.20999999999999996,False,True,False,False,False,False,True,False,False,True
33.29,64.845,23.43,7.71,110.69,62.44,162.89,0.455,50.5,1.797,336.02,0.71,False,False,False,False,False,False,True,False,False,False
25.59,60.91,28.89,6.53,156.08,41.63,196.67,0.376,54.4,1.282,394.38,0.46999999999999975,False,True,False,False,False,False,True,False,False,True
21.6,75.62,61.71,7.49,22.59,57.17,220.35,0.502,42.4,0.629,300.11,0.4900000000000002,False,False,False,True,False,False,False,True,False,False
36.67,84.72,26.77,8.02,85.92,21.94,166.85,0.33,55.1,0.942,274.71,1.0199999999999996,True,False,False,False,True,False,False,False,False,True
19.32,65.95,51.1,6.33,128.95,47.64,203.17,0.459,37.3,0.763,379.76,0.6699999999999999,False,False,True,False,False,False,False,False,False,True
28.56,68.49,35.87,7.08,92.81,49.13,217.21,0.305,60.4,1.23,359.15,0.08000000000000007,False,False,True,False,False,False,True,True,False,False
29.93,82.74,42.46,6.73,97.55,46.05,145.13,0.455,62.2,0.729,288.73,0.2699999999999996,False,False,False,False,False,False,True,False,False,True
26.28,62.59,5.94,6.04,209.09,47.61,186.62,0.476,70.1,1.278,443.32,0.96,False,False,False,False,False,False,False,False,False,True
30.06,57.56,53.39,6.765,87.54,53.16,196.8,0.432,61.8,1.807,337.5,0.23500000000000032,True,False,False,True,False,False,False,False,True,False
29.36,64.97,48.95,7.56,177.69,30.36,181.65,0.46,41.1,1.433,389.70000000000005,0.5599999999999996,False,False,False,False,False,True,False,False,False,True
27.91,65.56,74.15,7.36,132.84,53.81,133.96,0.489,46.4,1.295,320.61,0.3600000000000003,False,False,True,False,False,False,False,False,False,False
29.1,71.43,34.7,8.91,110.71,52.58,167.3,0.514,69.6,1.151,330.59000000000003,1.9100000000000001,False,False,False,False,False,False,False,False,True,False
20.74,67.48,33.24,7.15,109.03,8.28,119.41,0.454,57.7,0.796,236.72,0.15000000000000036,False,False,False,False,False,True,False,False,False,False
24.93,73.05,22.76,7.46,139.38,50.88,142.14,0.448,49.2,0.85,332.4,0.45999999999999996,False,False,False,False,True,False,False,True,False,False
22.55,40.52,40.53,6.32,133.77,27.9,161.23,0.492,35.5,1.626,322.9,0.6799999999999997,True,False,False,False,False,False,True,False,False,False
29.97,62.81,55.33,6.67,148.77,30.48,203.55,0.611,38.0,1.575,382.8,0.33000000000000007,True,False,False,False,False,False,True,False,True,False
20.2,67.68,54.36,7.7,124.61,38.37,226.5,0.588,42.5,0.765,389.48,0.7000000000000002,False,False,False,False,False,False,True,False,False,False
24.82,73.5,49.57,7.27,94.37,25.7,122.61,0.452,58.1,0.83,242.68,0.2699999999999996,False,True,False,False,False,True,False,False,False,True
28.9,81.95,40.84,6.82,113.42,42.3,118.04,0.4525,80.3,0.719,273.76,0.17999999999999972,False,True,False,False,False,False,False,False,False,True
25.95,72.84,26.63,5.95,146.6,57.58,153.3,0.412,50.1,0.91,357.48,1.0499999999999998,False,True,False,False,True,False,False,False,False,True
19.69,69.33,63.27,6.85,88.86,54.29,180.25,0.484,49.4,0.703,323.4,0.15000000000000036,False,True,False,False,False,False,False,False,True,False
28.91,59.86,34.73,6.73,147.44,69.67,155.93,0.469,58.7,1.599,373.04,0.2699999999999996,False,True,False,True,False,False,False,False,False,True
31.33,63.42,46.86,7.08,107.73,65.42,217.55,0.59,53.6,1.674,390.70000000000005,0.08000000000000007,False,False,True,False,False,False,True,True,False,False
25.17,74.79,37.99,7.07,127.75,72.47,228.59,0.514,67.8,0.807,428.81,0.07000000000000028,False,True,False,False,False,False,False,False,False,True
20.46,69.43,40.09,7.94,115.18,40.11,157.1,0.321,64.8,0.735,312.39,0.9400000000000004,False,False,True,False,False,True,False,False,False,True
30.31,72.18,44.795,5.29,138.45,44.69,164.09,0.407,58.3,1.202,347.23,1.71,False,False,True,False,True,False,False,False,False,True
27.93,80.97,26.09,7.86,118.87,44.56,156.96,0.37,75.6,0.716,320.39,0.8600000000000003,False,False,True,False,False,True,False,False,False,True
30.98,60.86,49.37,6.65,161.79,72.96,171.23,0.63,47.0,1.756,405.98,0.34999999999999964,False,False,False,False,False,False,False,True,False,False
24.38,82.97,18.28,7.29,95.99,61.17,201.36,0.241,71.6,0.52,358.52,0.29000000000000004,True,False,False,False,True,False,False,False,False,True
20.58,73.19,27.74,6.44,105.18,31.46,171.94,0.547,66.6,0.65,308.58000000000004,0.5599999999999996,False,False,True,False,True,False,False,False,False,False
30.77,55.76,17.37,6.39,114.05,50.55,159.51,0.384,59.9,1.962,324.11,0.6100000000000003,False,False,True,False,False,False,False,False,False,False
30.92,71.75,41.11,6.93,108.85,63.15,254.65,0.571,56.6,1.263,426.65,0.07000000000000028,False,True,False,False,True,False,False,False,False,True
36.58,62.57,68.3,6.32,149.14,63.36,120.0,0.467,61.8,2.295,332.5,0.6799999999999997,False,False,True,False,False,True,False,False,False,True
27.6,67.98,64.02,6.94,146.14,77.2,183.5,0.682,46.7,1.182,406.84,0.05999999999999961,False,False,True,False,False,False,True,False,False,True
30.57,97.34,56.32,6.81,111.73,62.15,177.34,0.342,76.1,0.117,351.22,0.1900000000000004,False,False,True,True,False,False,False,False,False,False
35.76,56.95,33.33,8.22,103.46,37.79,178.18,0.347,72.6,2.524,319.43,1.2200000000000006,False,False,True,False,True,False,False,False,False,False
24.33,60.74,36.3,5.84,75.55,28.29,162.92,0.281,37.6,1.195,266.76,1.1600000000000001,True,False,False,False,False,False,False,False,False,False
40.12,57.84,73.11,7.78,90.26,65.16,158.42,0.336,63.3,3.129,313.84000000000003,0.7800000000000002,False,True,False,False,True,False,False,False,False,False
19.74,69.84,55.61,6.29,98.76,17.17,217.01,0.44,57.4,0.694,332.94,0.71,False,False,True,False,True,False,False,False,False,False
27.43,67.76,51.02,6.13,158.59,55.16,158.0,0.451,58.6,1.179,371.75,0.8700000000000001,False,False,True,False,False,True,False,False,True,False
32.22,62.52,36.82,6.12,127.88,55.23,210.16,0.451,69.0,1.804,393.27,0.8799999999999999,False,False,False,False,True,False,False,False,False,True
31.79,70.08,43.09,7.61,136.34,55.78,172.24,0.393,62.2,1.406,364.36,0.6100000000000003,True,False,False,True,False,False,False,False,True,False
27.12,65.7,72.66,6.63,99.16,29.53,127.29,0.537,34.1,1.232,255.98000000000002,0.3700000000000001,False,True,False,False,False,False,True,True,False,False
28.55,84.47,55.82,7.19,149.26,56.55,148.68,0.543,88.2,0.606,354.49,0.1900000000000004,False,False,True,True,False,False,False,False,False,True
25.78,48.69,22.77,5.1,57.58,40.74,178.25,0.512,42.7,1.702,276.57,1.9000000000000004,False,False,False,False,True,False,False,False,False,False
30.49,73.44,19.27,7.46,165.56,32.06,174.46,0.49,67.2,1.159,372.08000000000004,0.45999999999999996,False,False,False,False,False,False,True,False,False,True
32.49,61.52,48.18,6.36,116.64,71.61,236.06,0.421,71.4,1.881,424.31,0.6399999999999997,False,True,False,False,False,False,True,True,False,False
22.24,69.23,48.36,6.52,142.54,60.24,137.77,0.322,43.3,0.825,340.55,0.4800000000000004,False,False,True,False,False,False,True,False,False,True
22.83,48.39,36.88,6.81,131.47,55.18,215.26,0.425,36.3,1.435,401.90999999999997,0.1900000000000004,False,False,True,False,False,True,False,True,False,False
37.86,65.95,72.23,6.79,120.2,69.38,190.16,0.488,79.8,2.239,379.74,0.20999999999999996,True,False,False,False,False,False,False,False,False,True
21.43,79.55,31.19,6.73,105.81,42.13,185.28,0.386,55.9,0.522,333.22,0.2699999999999996,False,True,False,True,False,False,False,False,False,True
24.98,56.34,4.77,6.85,135.92,56.69,250.5,0.26,61.4,1.381,443.11,0.15000000000000036,False,False,False,True,False,False,False,False,False,True
25.4,65.09,15.74,6.84,156.06,49.34,203.53,0.459,64.4,1.132,408.93,0.16000000000000014,False,False,False,False,False,False,False,False,False,False
21.63,71.34,27.08,6.78,151.1,68.95,148.9,0.431,76.0,0.741,368.95000000000005,0.21999999999999975,False,False,True,False,False,True,False,False,False,False
26.24,63.99,45.0,6.48,142.52,22.6,175.26,0.448,40.1,1.228,340.38,0.5199999999999996,True,False,False,False,True,False,False,True,False,False
27.25,75.52,51.73,6.55,50.95,52.32,180.15,0.364,28.2,0.886,283.42,0.4500000000000002,False,False,True,False,False,False,True,False,False,False
32.23,52.31,31.25,5.14,136.07,37.66,200.4,0.403,45.8,2.297,374.13,1.8600000000000003,False,False,True,False,False,False,False,False,False,True
36.34,66.57,25.24,7.0,88.71,55.34,103.0,0.436,76.5,2.023,247.05,0.0,False,False,False,False,False,False,False,False,False,True
23.32,23.21,66.24,6.93,199.21,62.72,168.6,0.434,25.1,2.199,430.53,0.07000000000000028,False,False,False,False,False,False,False,True,False,False
36.5,56.92,48.97,6.67,116.17,54.96,103.45,0.411,50.8,2.63,274.58,0.33000000000000007,True,False,False,False,False,False,False,False,False,False
27.87,50.73,38.93,6.49,110.03,47.13,88.29,0.581,39.2,1.848,245.45,0.5099999999999998,False,False,False,False,False,True,False,False,False,False
26.01,81.77,47.18,8.41,153.75,40.09,260.84,0.336,58.3,0.613,454.67999999999995,1.4100000000000001,False,True,False,False,False,False,True,False,False,True
25.07,50.61,10.67,6.32,164.12,61.28,193.9,0.438,38.0,1.571,419.3,0.6799999999999997,False,True,False,True,False,False,False,False,False,False
42.64,76.06,56.27,6.66,109.25,86.73,277.64,0.438,78.6,2.03,473.62,0.33999999999999986,False,True,False,False,False,False,True,False,False,True
29.88,63.52,43.82,7.1,107.25,56.26,122.5,0.529,41.7,1.537,286.01,0.09999999999999964,False,False,False,False,False,False,False,True,False,False
36.36,45.69,28.97,6.87,108.2,61.26,274.03,0.568,23.0,3.291,443.49,0.1299999999999999,False,True,False,False,True,False,False,False,False,False
21.96,63.12,41.17,7.27,90.57,38.34,139.52,0.249,42.1,0.973,268.43,0.2699999999999996,False,False,True,False,True,False,False,False,True,False
21.27,72.35,37.81,7.07,67.14,32.04,182.81,0.274,41.1,0.699,281.99,0.07000000000000028,False,True,False,False,True,False,False,False,False,True
28.17,56.46,44.97,6.63,160.56,47.05,177.92,0.552,36.0,1.662,385.53,0.3700000000000001,False,False,True,False,False,False,True,False,False,True
27.33,65.39500000000001,44.13,7.65,123.55,34.89,213.81,0.441,53.9,1.258,372.25,0.6500000000000004,False,False,False,False,True,False,False,False,False,False
31.12,76.68,51.81,6.73,107.9,14.13,217.07,0.447,67.1,1.055,339.1,0.2699999999999996,False,False,True,False,False,False,True,False,False,True
15.05,83.87,67.79,6.67,142.74,62.07,159.71,0.495,44.0,0.276,364.52,0.33000000000000007,False,True,False,False,False,False,False,False,False,True
29.76,65.8,21.91,5.58,101.26,36.58,170.11,0.319,66.3,1.431,307.95000000000005,1.42,False,True,False,True,False,False,False,False,False,True
22.52,77.35,53.1,6.1,111.53,40.73,129.47,0.526,47.7,0.618,281.73,0.9000000000000004,False,False,False,False,True,False,False,False,False,True
22.71,64.58,26.01,6.19,110.76,43.08,90.5,0.451,49.3,0.978,244.34,0.8099999999999996,False,False,True,False,True,False,False,False,False,True
30.96,76.79,36.05,7.45,117.99,37.82,174.34,0.438,56.0,1.04,330.15,0.4500000000000002,False,False,True,False,True,False,False,True,False,False
22.22,66.39,58.71,8.59,137.13,61.58,200.06,0.519,42.6,0.901,398.77,1.5899999999999999,False,False,False,False,False,False,True,False,True,False
27.83,74.11,49.59,6.1,97.39,44.83,102.71,0.637,44.0,0.969,244.93,0.9000000000000004,False,False,False,True,False,False,False,False,False,False
26.24,64.76,42.54,6.84,135.14,34.04,176.2,0.301,60.5,1.201,345.38,0.16000000000000014,False,False,False,False,False,False,True,False,False,True
29.85,56.95,17.59,7.86,150.87,44.56,145.22,0.451,53.3,1.811,340.65,0.8600000000000003,False,True,False,False,True,False,False,True,False,False
25.54,68.64,56.87,5.88,128.0,47.59,120.92,0.471,57.5,1.026,296.51,1.12,False,True,False,False,True,False,False,True,False,False
36.48,54.11,21.31,5.4,137.7,65.81,199.03,0.416,57.4,2.799,402.53999999999996,1.5999999999999996,False,False,True,True,False,False,False,False,True,False
28.16,59.54,69.14,6.62,98.29,70.27,247.0,0.467,45.1,1.544,415.56,0.3799999999999999,False,False,True,False,False,True,False,True,False,False
29.35,87.55,42.64,6.0,153.81,28.98,185.25,0.323,75.7,0.509,368.03999999999996,1.0,True,False,False,False,True,False,False,False,False,True
23.09,75.72,53.39,7.93,117.53,53.97,184.95,0.432,53.3,0.686,356.45,0.9299999999999997,False,False,False,False,False,True,False,False,False,False
28.28,47.7,56.8,7.14,113.33,35.38,179.88,0.61,18.5,2.009,328.59000000000003,0.13999999999999968,True,False,False,True,False,False,False,False,False,True
27.97,70.94,42.87,7.23,67.25,50.51,182.13,0.32,47.7,1.096,299.89,0.23000000000000043,False,False,True,False,True,False,False,False,False,False
26.28,57.29,12.91,5.93,156.66,20.38,103.52,0.395,36.3,1.46,280.56,1.0700000000000003,False,False,False,False,False,True,False,False,False,True
31.36,93.97,42.35,4.81,116.31,62.65,105.62,0.349,70.1,0.276,284.58000000000004,2.1900000000000004,False,False,False,False,True,False,False,False,False,False
23.55,75.95,36.38,7.69,159.36,37.99,170.21,0.483,57.8,0.698,367.56000000000006,0.6900000000000004,False,False,True,False,False,True,False,False,False,True
31.76,54.75,50.26,7.86,126.92,45.58,269.96,0.462,40.0,2.122,442.46,0.8600000000000003,False,False,False,False,False,True,False,False,True,False
33.45,66.75,28.5,7.8,127.66,66.36,149.63,0.431,55.9,1.715,343.65,0.7999999999999998,False,True,False,False,False,False,False,True,False,False
31.46,45.23,60.3,7.15,117.83,61.67,192.0,0.611,45.2,2.526,371.5,0.15000000000000036,True,False,False,False,False,True,False,True,False,False
21.45,41.76,45.99,8.28,164.67,41.9,166.54,0.533,34.9,1.489,373.11,1.2799999999999994,False,False,False,False,False,False,True,False,False,False
23.21,67.14,38.24,7.8,115.68,27.52,209.71,0.467,35.2,0.935,352.91,0.7999999999999998,True,False,False,False,False,False,False,False,False,False
21.27,66.92,51.36,5.77,97.11,34.44,216.49,0.526,36.4,0.836,348.04,1.2300000000000004,True,False,False,False,False,False,True,True,False,False
27.38,57.88,73.45,8.01,155.82,42.1,153.17,0.625,42.3,1.535,351.09,1.0099999999999998,True,False,False,False,False,True,False,False,False,False
28.685,68.62,29.67,7.2,97.59,63.21,148.58,0.421,58.1,1.234,309.38,0.20000000000000018,False,False,False,True,False,False,False,False,True,False
25.16,64.985,39.54,6.64,94.62,66.35,225.71,0.455,44.8,1.12,386.68,0.3600000000000003,True,False,False,False,False,False,True,False,False,True
32.43,62.46,83.56,6.21,124.15,44.85,161.88,0.55,37.9,1.829,330.88,0.79,True,False,False,False,False,True,False,False,False,True
34.55,78.1,53.34,7.21,114.36,78.12,200.51,0.531,88.3,1.201,392.99,0.20999999999999996,False,False,False,False,False,False,False,False,False,False
24.88,82.98,60.38,6.5,70.96,47.1,155.36,0.432,49.5,0.535,273.42,0.5,False,False,False,False,False,True,False,False,True,False
37.23,56.29,26.18,6.78,91.42,36.05,196.77,0.454,47.0,2.777,324.24,0.21999999999999975,False,False,True,False,False,True,False,False,False,False
35.49,59.78,37.63,7.1,97.45,69.38,194.99,0.442,56.1,2.323,361.82,0.09999999999999964,True,False,False,False,False,False,False,False,False,True
28.05,68.95,57.02,6.65,149.08,71.47,174.41,0.375,57.3,1.177,394.96000000000004,0.34999999999999964,False,False,False,False,False,False,False,False,False,True
31.69,33.21,48.88,6.45,101.55,27.88,167.52,0.52,39.4,3.12,296.95000000000005,0.5499999999999998,True,False,False,True,False,False,False,False,True,False
26.71,56.93,44.08,7.14,139.09,55.15,183.84,0.333,53.7,1.51,378.08000000000004,0.13999999999999968,False,False,True,False,False,False,True,False,False,False
35.71,67.8,36.73,7.72,139.58,23.39,280.65,0.344,76.2,1.883,443.62,0.7199999999999998,False,True,False,True,False,False,False,True,False,False
31.97,66.35,45.6,7.42,114.03,46.57,127.34,0.51,57.7,1.597,287.94,0.41999999999999993,False,False,False,False,False,False,False,False,False,False
34.87,86.69,47.94,8.04,142.42,56.1,290.64,0.356,64.6,0.743,489.15999999999997,1.0399999999999991,False,False,False,False,True,False,False,False,False,True
24.28,45.33,51.1,5.51,118.33,22.7,136.26,0.483,36.6,1.659,277.28999999999996,1.4900000000000002,False,True,False,False,False,True,False,True,False,False
25.08,63.41,15.67,6.63,99.44,33.07,259.26,0.383,51.7,1.165,391.77,0.3700000000000001,True,False,False,False,False,False,True,True,False,False
31.84,74.91,44.34,7.07,192.47,47.98,210.94,0.507,64.2,1.182,451.39,0.07000000000000028,True,False,False,True,False,False,False,True,False,False
25.48,48.65,68.15,7.5,154.7,25.88,140.53,0.483,41.1,1.674,321.11,0.5,False,True,False,False,False,False,False,False,False,False
32.38,50.83,50.74,6.63,142.81,59.18,186.71,0.485,36.3,2.389,388.70000000000005,0.3700000000000001,False,True,False,False,False,False,True,False,False,True
37.31,70.09,54.85,7.07,200.67,29.39,188.2,0.537,77.9,1.909,418.26,0.07000000000000028,False,False,True,False,False,False,True,False,False,True
36.96,77.78,40.76,8.11,112.03,37.53,268.75,0.445,68.0,1.391,418.31,1.1099999999999994,False,False,False,True,False,False,False,False,True,False
16.94,63.67,44.39,6.52,128.05,36.47,157.49,0.524,34.9,0.701,322.01,0.4800000000000004,False,True,False,False,False,False,False,False,False,True
25.99,66.86,76.76,6.72,117.31,57.4,191.03,0.438,41.6,1.113,365.74,0.28000000000000025,False,True,False,False,False,False,True,False,False,True
22.77,62.01,36.98,7.53,138.53,-3.67,114.81,0.455,45.3,1.053,249.67000000000002,0.5300000000000002,False,False,True,False,False,False,True,True,False,False
26.02,66.56,7.58,7.72,178.18,34.65,175.61,0.273,66.9,1.125,388.44000000000005,0.7199999999999998,False,False,True,False,False,False,False,False,False,True
25.89,64.845,67.01,6.55,88.01,41.42,197.55,0.501,41.3,1.174,326.98,0.4500000000000002,False,True,False,False,False,False,True,False,False,False
24.15,77.12,60.16,6.69,96.91,32.59,198.41,0.521,54.7,0.689,327.90999999999997,0.3099999999999996,False,False,True,True,False,False,False,False,False,True
26.84,61.69,43.22,7.0,154.57,20.29,225.12,0.524,42.5,1.353,399.98,0.0,False,True,False,False,False,False,False,False,True,False
26.72,65.43,18.3,7.63,86.51,40.95,191.62,0.298,68.3,1.212,319.08000000000004,0.6299999999999999,False,False,False,False,True,False,False,False,False,False
25.86,84.76,77.46,5.96,113.3,43.79,161.67,0.415,33.4,0.508,318.76,1.04,False,True,False,False,False,True,False,False,False,False
30.91,58.54,78.0,6.19,163.01,42.09,201.64,0.656,35.2,1.853,406.74,0.8099999999999996,True,False,False,True,False,False,False,False,True,False
24.49,39.73,59.54,6.63,163.49,41.78,233.82,0.62,44.9,1.852,439.09000000000003,0.3700000000000001,True,False,False,False,True,False,False,False,False,False
21.69,70.54,55.87,8.34,152.88,59.42,206.97,0.611,28.0,0.764,419.27,1.3399999999999999,False,False,True,False,False,False,True,False,False,False
29.79,76.51,40.61,6.14,135.42,57.65,170.83,0.383,61.9,0.985,363.9,0.8600000000000003,True,False,False,False,True,False,False,False,False,False
28.71,67.78,37.6,7.02,117.15,47.62,196.01,0.324,48.9,1.269,360.78,0.019999999999999574,False,True,False,False,False,True,False,False,False,True
27.21,86.29,64.69,6.65,92.77,30.06,197.09,0.438,54.9,0.495,319.92,0.34999999999999964,True,False,False,True,False,False,False,False,False,False
29.56,56.99,57.93,6.63,126.14,39.64,189.25,0.401,43.9,1.779,355.03,0.3700000000000001,True,False,False,False,False,False,False,False,False,True
30.71,65.39,43.765,7.66,71.34,31.12,188.86,0.418,36.2,1.529,291.32000000000005,0.6600000000000001,False,False,False,True,False,False,False,False,False,False
31.85,66.85,16.85,6.32,90.2,24.1,216.82,0.248,49.4,1.563,331.12,0.6799999999999997,False,False,True,False,True,False,False,False,False,False
30.54,81.58,42.9,6.21,120.79,36.46,145.94,0.465,66.3,0.806,303.19,0.79,False,False,True,False,False,False,True,False,False,True
24.06,62.69,46.45,8.47,168.58,41.51,158.61,0.396,62.9,1.117,368.70000000000005,1.4700000000000006,False,False,True,True,False,False,False,False,True,False
22.64,65.95,43.92,6.35,158.92,35.18,203.84,0.464,57.6,0.936,397.94,0.6500000000000004,False,False,False,False,False,False,False,False,False,True
36.92,52.62,6.39,7.37,82.91,11.47,190.71,0.321,69.1,2.96,285.09000000000003,0.3700000000000001,False,False,False,False,True,False,False,False,False,True
34.13,55.49,61.45,6.46,165.86,53.81,171.71,0.467,59.0,2.385,391.38,0.54,False,False,True,False,False,True,False,False,False,True
37.44,65.71,40.64,7.0,107.94,41.28,197.49,0.443,64.6,2.204,346.71000000000004,0.0,False,True,False,False,False,False,True,False,False,True
23.69,61.97,30.11,6.61,145.23,62.59,146.78,0.451,46.3,1.114,354.6,0.3899999999999997,False,False,False,False,True,False,False,False,False,True
27.1,60.06,24.83,6.96,157.39,51.98,228.73,0.52,41.4,1.432,438.09999999999997,0.040000000000000036,False,True,False,False,False,False,False,False,False,True
25.3,78.71,44.28,7.14,140.9,62.9,196.4,0.552,68.6,0.687,400.20000000000005,0.13999999999999968,True,False,False,False,False,False,True,False,False,True
35.59,64.685,68.19,6.81,164.12,30.01,191.72,0.345,51.4,2.051,385.85,0.1900000000000004,False,True,False,False,False,True,False,True,False,False
37.11,51.83,41.65,6.21,154.01,61.21,163.99,0.342,45.2,3.041,379.21000000000004,0.79,True,False,False,False,False,False,True,True,False,False
27.91,56.63,68.38,6.86,69.53,51.44,161.51,0.444,27.6,1.631,282.48,0.13999999999999968,False,True,False,False,True,False,False,False,False,False
27.82,42.66,31.97,6.11,156.07,61.19,161.81,0.282,50.2,2.145,379.07,0.8899999999999997,True,False,False,True,False,False,False,False,False,True
20.71,89.22,55.45,7.13,120.09,40.82,176.89,0.457,76.0,0.263,337.79999999999995,0.1299999999999999,True,False,False,False,True,False,False,False,False,False
29.56,63.41,67.07,6.77,147.99,51.31,172.96,0.583,55.9,1.514,372.26,0.23000000000000043,True,False,False,False,False,False,True,True,False,False
17.74,67.11,30.82,7.88,90.44,33.66,197.19,0.326,59.2,0.668,321.28999999999996,0.8799999999999999,False,False,False,False,False,True,False,False,False,True
23.55,43.19,46.7,7.06,91.61,15.51,147.11,0.42,48.7,1.65,254.23000000000002,0.05999999999999961,True,False,False,False,False,True,False,False,False,True
30.5,82.69,44.73,6.51,143.04,54.16,150.83,0.462,63.3,0.756,348.03,0.4900000000000002,False,True,False,False,False,True,False,False,False,False
26.47,70.22,46.48,7.0,141.82,52.6,120.53,0.474,52.4,1.029,314.95,0.0,False,False,True,False,False,False,True,False,False,True
24.8,65.56,81.4,7.36,143.66,53.24,230.48,0.4475,50.2,1.078,427.38,0.3600000000000003,False,False,False,False,False,False,False,False,True,False
24.39,55.99,35.68,4.59,161.65,64.67,164.34,0.455,52.2,1.344,390.65999999999997,2.41,False,True,False,False,False,False,True,False,False,True
25.92,81.68,74.61,7.05,95.6,36.39,182.34,0.475,50.8,0.613,314.33000000000004,0.04999999999999982,False,True,False,False,False,False,True,False,True,False
23.51,82.87,62.45,7.85,100.98,65.42,174.04,0.501,66.2,0.496,340.44,0.8499999999999996,False,False,False,False,True,False,False,False,False,True
